candidate,source_signal_id,symbol,timeframe,setup_type,bias,market_regime,volatility_regime,entry_kind,signal_time,entry_touched_at,closed_at,result,close_reason,pnl_pct,r_multiple,position_size_multiplier,allocated_r,entry_price,stop_loss,target_price_1,target_price_2,continuation_quality_ready,continuation_quality_score,market_pressure_4h
baseline,30,SOONUSDT,15m,Continuation,Bullish,Balanced,High,market,2026-04-26T11:55:38.412031+00:00,2026-04-26T11:55:38.412031+00:00,2026-04-26T12:57:19.429954+00:00,loss,Fail-Fast Exit,-1.02692422,-0.5394362,0.5419,-0.29232047,0.19042593,0.1868007932142857,0.19401481541785714,0.1976762035714286,False,0.3138,-0.06901810078247064
baseline,31,1000PEPEUSDT,4h,Continuation,Bullish,Balanced,High,pending_limit,2026-04-26T12:00:01.672812+00:00,2026-04-26T15:57:38.304963+00:00,2026-04-27T03:57:34.172163+00:00,win,Partial TP1,1.0394405,0.495,1.2825,0.6348375,0.00393247,0.0038498928571428577,0.004014221371428572,0.004097624285714286,False,0.3619,0.8161978723695781
baseline,32,PENGUUSDT,4h,Continuation,Bullish,Trending,High,market,2026-04-26T12:00:03.838952+00:00,2026-04-26T12:00:03.838952+00:00,2026-04-26T19:59:59.999000+00:00,loss,Invalidation,-4.06722501,-1.0,1.2825,-1.2825,0.00895925,0.008594857142857144,0.009319998928571428,0.009688035714285713,False,0.3619,0.8039359207390724
baseline,33,XLMUSDT,1h,Continuation,Bullish,Ranging,High,market,2026-04-26T12:00:06.513600+00:00,2026-04-26T12:00:06.513600+00:00,2026-04-26T16:59:31.428879+00:00,loss,Invalidation,-0.71195756,-1.0,1.262,-1.262,0.17123653,0.17001739857142856,0.1725044266857143,0.17367479285714288,False,0.5711,0.19347332362598849
baseline,34,ORCAUSDT,15m,Continuation,Bullish,Trending,High,market,2026-04-26T13:28:18.332461+00:00,2026-04-26T13:28:18.332461+00:00,2026-04-26T14:40:19.002275+00:00,loss,Invalidation,-5.95305529,-1.0,1.0235,-1.0235,1.68695841,1.5865328432142856,1.7863797211178571,1.8878095435714286,False,0.3042,0.764034572812049
baseline,35,SEIUSDT,15m,Continuation,Bullish,Balanced,High,market,2026-04-26T14:24:55.296885+00:00,2026-04-26T14:24:55.296885+00:00,2026-04-26T14:55:47.294101+00:00,win,Target 2,1.40629411,1.495,0.432,0.64584,0.06212,0.06153565892857143,0.0626984976607143,0.06328868214285716,False,0.3007,0.8605956899290063
baseline,36,INJUSDT,15m,Continuation,Bullish,Balanced,Low,market,2026-04-26T15:26:42.012694+00:00,2026-04-26T15:26:42.012694+00:00,2026-04-26T16:13:05.060954+00:00,loss,Invalidation,-0.82071308,-1.0,0.8137,-0.8137,3.66131293,3.6312640557142855,3.6949676692,3.7214106785714285,False,0.3241,0.6134560094781941
baseline,37,CHZUSDT,4h,Continuation,Bullish,Trending,High,market,2026-04-26T16:00:05.498613+00:00,2026-04-26T16:00:05.498613+00:00,2026-04-26T23:59:59.999000+00:00,loss,Invalidation,-3.75765928,-1.0,1.1296,-1.1296,0.05146631,0.04953238142857143,0.05338089928571429,0.055334167142857146,False,0.3619,0.8504862964570051
baseline,38,AXSUSDT,15m,Continuation,Bullish,Balanced,Medium,market,2026-04-26T19:28:37.060134+00:00,2026-04-26T19:28:37.060134+00:00,2026-04-26T21:11:38.323717+00:00,win,Target 2,2.22424555,1.535,1.113,1.708455,1.405,1.384641270357143,1.4267838407178572,1.4457174592857143,False,0.3015,0.7260817039131535
baseline,39,AAVEUSDT,4h,Continuation,Bullish,Balanced,Low,market,2026-04-26T20:00:03.797533+00:00,2026-04-26T20:00:03.797533+00:00,2026-04-27T03:57:34.172163+00:00,win,Partial TP1,1.33531417,0.56,1.2137,0.679672,96.90020949,94.58963408785714,99.4880539404,101.52136029428571,False,0.3619,0.3615636011406952
baseline,40,HIGHUSDT,15m,Continuation,Bullish,Balanced,High,market,2026-04-26T20:20:05.694944+00:00,2026-04-26T20:20:05.694944+00:00,2026-04-26T20:40:46.975684+00:00,loss,Invalidation,-1.72450199,-1.0,0.5825,-0.5825,0.23074264,0.22676347857142856,0.23468200981428572,0.23870096285714287,False,0.3015,-0.4903518086908529
baseline,41,SONICUSDT,15m,Continuation,Bearish,Ranging,High,market,2026-04-26T21:54:51.827206+00:00,2026-04-26T21:54:51.827206+00:00,2026-04-26T21:58:06.978358+00:00,loss,Invalidation,-0.50435252,-1.0,0.9152,-0.9152,0.03833968,0.038533047142857144,0.038148246528571426,0.037952945714285716,False,0.319,0.4515068179932551
baseline,43,ONDOUSDT,24h,Continuation,Bullish,Trending,High,market,2026-04-26T23:18:58.803078+00:00,2026-04-26T23:18:58.803078+00:00,2026-04-30T23:56:37.107812+00:00,loss,Fail-Fast Exit,-1.39045472,-0.19499341,0.5539,-0.10800685,0.2661,0.247125,0.28678275,0.30405,False,0.7327,-0.1038369282845766
baseline,44,FARTCOINUSDT,4h,Continuation,Bullish,Trending,High,market,2026-04-27T00:04:44.483023+00:00,2026-04-27T00:04:44.483023+00:00,2026-04-27T11:56:00.061039+00:00,loss,Invalidation,-2.94818889,-1.0,1.2825,-1.2825,0.2081,0.20196481892857143,0.2141738292607143,0.22037036214285716,False,0.3619,0.6630816774632404
baseline,45,VIRTUALUSDT,1h,Continuation,Bullish,Balanced,Medium,market,2026-04-27T01:04:42.335016+00:00,2026-04-27T01:04:42.335016+00:00,2026-04-27T05:59:44.067879+00:00,loss,Invalidation,0.08404272,0.06,1.288,0.07728,0.7195,0.7094218771428572,0.7307874976,0.7396562457142857,False,0.4938,0.10817093781520179
baseline,46,SEIUSDT,24h,Continuation,Bullish,Trending,High,market,2026-04-27T01:50:28.551390+00:00,2026-04-27T01:50:28.551390+00:00,2026-04-30T23:56:37.107812+00:00,loss,Invalidation,-7.34892281,-1.0,1.2678,-1.2678,0.06326,0.05861107142857143,0.06832733214285713,0.07255785714285713,False,0.7327,-0.40266542898841684
baseline,47,1000PEPEUSDT,4h,Continuation,Bullish,Trending,High,market,2026-04-27T04:02:39.603957+00:00,2026-04-27T04:02:39.603957+00:00,2026-04-27T07:56:49.299071+00:00,loss,Invalidation,-2.27721377,-1.0,1.2825,-1.2825,0.0040048,0.003913602142857143,0.004095085878571428,0.004187195714285714,False,0.4086,0.829668475976292
baseline,48,AAVEUSDT,4h,Continuation,Bullish,Trending,Low,market,2026-04-27T04:02:41.499745+00:00,2026-04-27T04:02:41.499745+00:00,2026-04-27T07:56:49.299071+00:00,loss,Invalidation,-2.45504295,-1.0,1.215,-1.215,99.46,97.01821428571428,102.1948,104.34357142857142,False,0.4086,0.5016876528331877
baseline,49,SPKUSDT,4h,Continuation,Bullish,Trending,High,market,2026-04-27T04:02:43.626465+00:00,2026-04-27T04:02:43.626465+00:00,2026-04-27T11:56:00.061039+00:00,loss,Invalidation,-7.93858599,-1.0,1.2411,-1.2411,0.03874,0.03566459178571428,0.04178465413214286,0.04489081642857143,False,0.4086,0.16792663325711935
baseline,50,MONUSDT,4h,Continuation,Bullish,Trending,High,market,2026-04-27T04:02:46.633158+00:00,2026-04-27T04:02:46.633158+00:00,2026-04-27T11:56:00.061039+00:00,loss,Invalidation,-3.69866835,-1.0,1.2569,-1.2569,0.03272,0.031509795714285714,0.03391810224285714,0.03514040857142857,False,0.4086,0.27019177692784824
baseline,51,GENIUSUSDT,15m,Continuation,Bullish,Ranging,Medium,market,2026-04-27T04:58:42.179294+00:00,2026-04-27T04:58:42.179294+00:00,2026-04-27T05:29:12.826355+00:00,loss,Invalidation,-0.63449337,-1.0,0.5757,-0.5757,0.5944,0.5906285714285715,0.5984354285714286,0.6019428571428571,False,0.3279,-0.28774915398265
baseline,52,AXSUSDT,15m,Continuation,Bullish,Balanced,Medium,market,2026-04-27T14:08:28.137705+00:00,2026-04-27T14:08:28.137705+00:00,2026-04-27T15:14:41.059541+00:00,win,Partial TP1,0.71448806,0.535,1.3367,0.7151345,1.412,1.393142857142857,1.4321771428571428,1.4497142857142857,False,0.321,0.326850278984584
baseline,53,APEUSDT,15m,Continuation,Bullish,Balanced,High,market,2026-04-28T04:00:32.395208+00:00,2026-04-28T04:00:32.395208+00:00,2026-04-28T04:41:16.652168+00:00,win,Target 2,1.83665492,1.495,0.421,0.629395,0.1439,0.14213214285714285,0.1456501785714286,0.1474357142857143,True,0.4026,0.2613758846592708
baseline,54,SIRENUSDT,15m,Continuation,Bullish,Balanced,High,market,2026-04-28T06:38:24.522862+00:00,2026-04-28T06:38:24.522862+00:00,2026-04-28T09:57:09.555167+00:00,win,Continuation Trail Stop,1.20641943,0.58318017,0.6265,0.36536238,0.6992,0.6847357142857143,0.7135196428571429,0.7281285714285715,True,0.4311,-0.20252158733565198
baseline,55,1000LUNCUSDT,4h,Continuation,Bullish,Trending,High,market,2026-04-28T08:05:01.756864+00:00,2026-04-28T08:05:01.756864+00:00,2026-04-28T15:58:12.353393+00:00,loss,Invalidation,-7.74818402,-1.0,1.2529,-1.2529,0.06903,0.06368142857142857,0.0743250857142857,0.07972714285714284,False,0.2271,0.5646040579648409
baseline,56,ORCAUSDT,15m,Continuation,Bullish,Balanced,Medium,market,2026-04-28T08:55:56.692015+00:00,2026-04-28T08:55:56.692015+00:00,2026-04-28T10:12:26.395766+00:00,win,Partial TP1,1.37201613,0.535,1.3216,0.707056,1.55,1.51025,1.5925325,1.6295,True,0.4311,0.890717384463955
baseline,57,币安人生USDT,15m,Continuation,Bullish,Balanced,High,market,2026-04-28T09:06:10.991617+00:00,2026-04-28T09:06:10.991617+00:00,2026-04-28T10:59:59.999000+00:00,win,Partial TP1,0.63917487,0.495,0.5513,0.2728935,0.36924,0.36447214285714286,0.3739601785714286,0.3787757142857143,True,0.4311,-0.3603861032506503
baseline,58,CLUSDT,4h,Continuation,Bullish,Balanced,Low,market,2026-04-28T10:49:15.013450+00:00,2026-04-28T10:49:15.013450+00:00,2026-04-28T11:57:51.316590+00:00,win,Partial TP1,0.90353826,0.56,1.2061,0.675416,98.85,97.25509362107142,100.6362951444,102.03981275785713,False,0.0,0.6088974130374912
baseline,59,BZUSDT,4h,Continuation,Bullish,Balanced,Low,market,2026-04-28T12:02:57.289108+00:00,2026-04-28T12:02:57.289108+00:00,2026-04-28T15:58:12.353393+00:00,loss,Invalidation,-1.76161908,-1.0,0.574,-0.574,105.47,103.61202035321428,107.55093720440001,109.18595929357144,False,0.2494,0.22506086204643497
baseline,60,CRVUSDT,15m,Continuation,Bullish,Balanced,High,market,2026-04-28T13:29:34.569642+00:00,2026-04-28T13:29:34.569642+00:00,2026-04-28T14:41:01.321135+00:00,loss,Fail-Fast Exit,-0.44052863,-0.44444444,0.4222,-0.18764444,0.227,0.22475,0.2292275,0.2315,True,0.4781,0.13362890611388575
baseline,61,PRLUSDT,15m,Continuation,Bullish,Balanced,High,market,2026-04-28T18:20:45.849038+00:00,2026-04-28T18:20:45.849038+00:00,2026-04-28T19:57:31.782211+00:00,loss,Stale Exit,-1.11174458,-0.49591281,0.4481,-0.22221853,0.3508,0.3429357142857143,0.35858564285714284,0.3665285714285714,True,0.4706,-0.8318016054688584
baseline,62,KATUSDT,15m,Continuation,Bullish,Balanced,High,market,2026-04-28T19:11:41.560976+00:00,2026-04-28T19:11:41.560976+00:00,2026-04-28T20:12:52.467473+00:00,loss,Invalidation,-1.02172312,-1.0,0.5546,-0.5546,0.01164,0.011521071428571429,0.011757739285714284,0.01187785714285714,True,0.4706,0.826987556497169
baseline,63,OPENUSDT,15m,Continuation,Bullish,Balanced,High,market,2026-04-28T23:26:23.210541+00:00,2026-04-28T23:26:23.210541+00:00,2026-04-28T23:41:39.904205+00:00,win,Partial TP1,0.49467562,0.495,1.1983,0.5931585,0.2616,0.2589857142857143,0.2641881428571428,0.26682857142857136,True,0.5049,0.6146898827107041
baseline,64,BIOUSDT,4h,Continuation,Bullish,Trending,High,market,2026-04-29T00:02:01.300062+00:00,2026-04-29T00:02:01.300062+00:00,2026-04-29T03:56:09.151296+00:00,loss,Invalidation,-7.61503884,-1.0,1.2825,-1.2825,0.03623,0.033471071428571426,0.03896133928571428,0.04174785714285714,False,0.2138,0.6741784712452066
baseline,65,HUSDT,4h,Continuation,Bullish,Trending,High,market,2026-04-29T00:02:03.863579+00:00,2026-04-29T00:02:03.863579+00:00,2026-04-29T23:59:59.999000+00:00,loss,Fail-Fast Exit,-1.13047314,-0.14960774,0.6412,-0.09592848,0.18134,0.1676375,0.194905475,0.208745,False,0.2138,0.14204809695168077
baseline,66,DOGEUSDT,15m,Continuation,Bullish,Ranging,High,market,2026-04-29T00:27:29.829690+00:00,2026-04-29T00:27:29.829690+00:00,2026-04-29T01:59:07.419247+00:00,win,Partial TP1,0.17726481,0.495,1.1597,0.5740515,0.09963,0.09927321428571428,0.09998321785714286,0.10034357142857142,True,0.5067,0.050771910025883285
baseline,68,GALAUSDT,4h,Continuation,Bullish,Trending,High,market,2026-04-29T04:01:21.552093+00:00,2026-04-29T04:01:21.552093+00:00,2026-04-29T23:59:59.999000+00:00,loss,Invalidation,-3.39180051,-1.0,0.5144,-0.5144,0.00338,0.0032653571428571428,0.0034934964285714292,0.003609285714285715,False,0.2454,0.3143062190327543
baseline,69,API3USDT,1h,Continuation,Bullish,Trending,High,market,2026-04-29T06:04:20.466984+00:00,2026-04-29T06:04:20.466984+00:00,2026-04-29T08:55:32.804864+00:00,loss,Invalidation,-4.36817333,-1.0,1.2799,-1.2799,0.3976,0.38023214285714285,0.41566257142857144,0.4323357142857143,False,0.6319,0.915257187070092
baseline,70,TACUSDT,15m,Continuation,Bullish,Balanced,High,market,2026-04-29T08:29:31.754826+00:00,2026-04-29T08:29:31.754826+00:00,2026-04-30T01:59:59.999000+00:00,win,Target 2,3.30665051,1.52,0.4246,0.645392,0.014145,0.013837285714285715,0.014465022857142856,0.014760428571428568,True,0.5494,-0.32043215028438954
baseline,72,DOGEUSDT,24h,Continuation,Bullish,Trending,High,pending_limit,2026-04-30T02:20:15.669725+00:00,2026-04-30T23:56:37.107812+00:00,,open,,4.01231688,0.67758456,1.2638,0.85633136,0.10717,0.10082392857142858,0.11345261071428571,0.11986214285714285,False,0.5116,-0.1653235000627048
baseline,73,CLUSDT,4h,Continuation,Bullish,Trending,Low,market,2026-04-30T04:00:19.428150+00:00,2026-04-30T04:00:19.428150+00:00,2026-04-30T11:59:59.999000+00:00,loss,Invalidation,-2.800414,-1.0,0.5795,-0.5795,109.04,105.98642857142858,112.46000000000001,115.14714285714287,False,0.252,0.17478291317245376
baseline,74,BZUSDT,4h,Continuation,Bullish,Balanced,Low,market,2026-04-30T04:00:19.754659+00:00,2026-04-30T04:00:19.754659+00:00,2026-04-30T11:59:59.999000+00:00,loss,Invalidation,-2.60856358,-1.0,1.1871,-1.1871,112.87,109.92571428571429,116.16760000000001,118.75857142857143,False,0.252,0.2585846810345314
baseline,75,SNDKUSDT,4h,Continuation,Bullish,Trending,Low,market,2026-04-30T12:01:14.590129+00:00,2026-04-30T12:01:14.590129+00:00,2026-04-30T23:59:59.999000+00:00,loss,Invalidation,-3.69336402,-1.0,0.6075,-0.6075,1104.8,1063.9957142857143,1150.5008,1186.4085714285713,True,0.2532,0.19077505931831082
baseline,76,SOLVUSDT,15m,Continuation,Bullish,Balanced,High,market,2026-04-30T14:10:50.171385+00:00,2026-04-30T14:10:50.171385+00:00,2026-04-30T15:27:09.480059+00:00,loss,Invalidation,-1.22772482,-1.0,1.0867,-1.0867,0.004826,0.00476675,0.0048876200000000005,0.004944500000000001,True,0.571,-0.19507723068761948
baseline,77,API3USDT,15m,Continuation,Bullish,Balanced,High,market,2026-05-01T02:29:27.500851+00:00,2026-05-01T02:29:27.500851+00:00,2026-05-01T04:11:24.252823+00:00,loss,Stale Exit,-1.76120176,-0.81367521,0.6297,-0.51237128,0.3861,0.37774285714285716,0.39479142857142857,0.4028142857142857,True,0.5808,0.27653180026654867
baseline,78,1000LUNCUSDT,15m,Continuation,Bullish,Balanced,High,market,2026-05-01T03:56:05.034252+00:00,2026-05-01T03:56:05.034252+00:00,2026-05-01T06:13:49.034867+00:00,loss,Stale Exit,-0.71808511,-0.45693563,0.6221,-0.28425966,0.0752,0.07401821428571428,0.07642905714285715,0.07756357142857144,True,0.5808,-0.6399147014805943
baseline,79,1000BONKUSDT,1h,Continuation,Bullish,Balanced,High,market,2026-05-01T04:01:11.891979+00:00,2026-05-01T04:01:11.891979+00:00,2026-05-01T07:55:53.731928+00:00,loss,Invalidation,-0.90799031,-1.0,0.6014,-0.6014,0.006254,0.006197214285714286,0.006313057142857142,0.006367571428571428,False,0.5415,0.26252900063674134
baseline,80,MONUSDT,15m,Continuation,Bullish,Balanced,High,market,2026-05-01T08:21:23.352575+00:00,2026-05-01T08:21:23.352575+00:00,2026-05-01T08:56:59.606753+00:00,loss,Invalidation,-1.0816605,-1.0,0.4262,-0.4262,0.02932,0.029002857142857143,0.029633971428571427,0.02995428571428571,True,0.5518,-0.21856469419070637
baseline,81,BIOUSDT,15m,Continuation,Bullish,Balanced,High,market,2026-05-01T09:58:06.778988+00:00,2026-05-01T09:58:06.778988+00:00,2026-05-01T10:28:43.970881+00:00,loss,Invalidation,-1.54141744,-1.0,0.4239,-0.4239,0.04108,0.04044678571428571,0.04170688214285714,0.04234642857142857,True,0.5427,-0.18327156572967293
baseline,82,SOLVUSDT,15m,Continuation,Bullish,Balanced,High,market,2026-05-01T10:54:12.302371+00:00,2026-05-01T10:54:12.302371+00:00,2026-05-01T12:26:05.968103+00:00,loss,Stale Exit,-0.60803474,-0.50353243,0.5793,-0.29169634,0.004605,0.004549392857142857,0.0046600510714285715,0.004716214285714285,True,0.5334,0.14206441487122048
baseline,83,LUMIAUSDT,15m,Continuation,Bullish,Balanced,High,market,2026-05-01T11:35:05.526164+00:00,2026-05-01T11:35:05.526164+00:00,2026-05-01T13:11:58.981508+00:00,win,Target 2,3.051461,1.495,0.4236,0.633282,0.17312,0.16958642857142858,0.1766182357142857,0.18018714285714282,True,0.5334,-0.49904994234420774
baseline,84,FETUSDT,1h,Continuation,Bullish,Balanced,High,market,2026-05-01T13:01:43.920498+00:00,2026-05-01T13:01:43.920498+00:00,2026-05-01T19:59:39.925076+00:00,loss,Stale Exit,-0.19970045,-0.20400729,1.2825,-0.26163934,0.2003,0.19833928571428572,0.20224110714285715,0.20422142857142858,False,0.4722,-0.021419562770135965
baseline,85,FARTCOINUSDT,4h,Continuation,Bullish,Trending,High,market,2026-05-01T16:00:05.434939+00:00,2026-05-01T16:00:05.434939+00:00,2026-05-02T11:58:17.107269+00:00,loss,Fail-Fast Exit,-1.78485287,-0.43005396,1.0626,-0.45697534,0.2073,0.19869642857142858,0.21581753571428572,0.22450714285714288,True,0.2464,0.42389007428054365
baseline,86,1000BONKUSDT,4h,Continuation,Bullish,Trending,High,market,2026-05-01T16:00:06.216040+00:00,2026-05-01T16:00:06.216040+00:00,2026-05-02T11:58:17.107269+00:00,loss,Fail-Fast Exit,-1.77075099,-0.54988602,1.108,-0.60927372,0.006325,0.006121321428571428,0.006526641785714286,0.006732357142857143,True,0.2464,0.3052281458644802
baseline,87,MSTRUSDT,4h,Continuation,Bullish,Trending,Low,market,2026-05-01T20:04:46.852781+00:00,2026-05-01T20:04:46.852781+00:00,2026-05-02T15:59:59.999000+00:00,loss,Fail-Fast Exit,-0.07330965,-0.02188157,0.5745,-0.01257096,177.33,171.38892857142858,183.984,189.21214285714288,True,0.2464,0.1582110473540786
baseline,88,LUMIAUSDT,15m,Continuation,Bullish,Balanced,High,market,2026-05-02T00:55:39.207781+00:00,2026-05-02T00:55:39.207781+00:00,2026-05-02T01:10:54.356600+00:00,loss,Invalidation,-1.17894599,-1.0,0.6261,-0.6261,0.17449,0.17243285714285714,0.17662942857142858,0.17860428571428574,True,0.5796,-0.29397655840484016
